Time (s),PPG Value
39.008655,0.1156
39.01881,0.4313
39.028926,0.6229
39.039031,0.7006
39.049327,0.7117
39.059436,0.6764
39.069595,0.5493
39.07973,0.1584
39.08966,-0.3523
39.099601,-0.4668
39.109535,-0.5882
39.119518,-0.6423
39.129482,-0.6275
39.139446,-0.5844
39.149375,-0.5416
39.159317,-0.489
39.169288,-0.4164
39.179222,-0.3318
39.189193,-0.2633
39.199161,-0.2429
39.209117,-0.2225
39.219089,-0.2149
39.22903,-0.1633
39.238979,-0.1256
39.248939,-0.0801
39.258888,-0.0607
39.268871,-0.0537
39.278831,-0.0582
39.287231,-0.0749
39.297195,-0.1111
39.307132,-0.1169
39.317134,-0.1319
39.327136,-0.1531
39.3371,-0.2201
39.34703,-0.4641
39.35699,-0.4883
39.366928,-0.6176
39.376892,-0.5027
39.38684,-0.5354
39.396785,-0.5081
39.405166,-0.3635
39.415111,-0.1978
39.425121,-0.1022
39.435077,-0.0335
39.445026,-0.0684
39.454959,-0.3141
39.464908,-0.3212
39.47491,-0.1441
39.484859,-0.0799
39.494808,-0.1091
39.504753,-0.2163
39.514701,-0.3801
39.523113,-0.3142
39.533092,-0.1845
39.543109,0.052
39.553249,0.1623
39.563583,0.1338
39.573715,-0.0552
39.583625,-0.1794
39.593555,-0.2141
39.603538,-0.1077
39.613483,-0.0444
39.623481,0.0218
39.633617,0.1373
39.643756,0.1975
39.653923,0.2441
39.664058,0.3191
39.674224,0.4136
39.684364,0.5253
39.694488,0.5983
39.704601,0.6185
39.714698,0.5782
39.724861,0.4849
39.735,0.2302
39.745021,-0.2812
39.754974,-0.4191
39.764926,-0.552
39.774887,-0.6465
39.784839,-0.6532
39.794788,-0.6282
39.804737,-0.6088
39.814674,-0.6032
39.824649,-0.5562
39.834579,-0.4809
39.84452,-0.3916
39.854465,-0.3248
39.864406,-0.2602
39.874355,-0.2184
39.884338,-0.1662
39.894317,-0.126
39.904293,-0.0814
39.914264,-0.0401
39.924263,0.0064
39.934444,0.0362
39.944576,0.0569
39.954711,0.0976
39.965038,0.103
39.975147,0.1321
39.985321,0.1716
39.995456,0.198
40.005584,0.1978
40.015708,0.1421
40.025836,0.0189
40.035789,-0.1844
40.045719,-0.3369
40.05566,-0.4613
40.065605,-0.5597
40.075538,-0.5918
40.085517,-0.5518
40.095455,-0.5395
40.105403,-0.5638
40.115367,-0.5788
40.125308,-0.5466
40.135284,-0.4707
40.145236,-0.3727
40.155174,-0.3387
40.165111,-0.3028
40.175067,-0.2961
40.185039,-0.3187
40.19498,-0.3053
40.204921,-0.2893
40.214889,-0.196
40.224819,-0.1562
40.234813,-0.0984
40.244777,-0.0375
40.253181,-0.0109
40.26316,-0.0362
40.273124,-0.0865
40.283123,-0.1467
40.293083,-0.2024
40.303043,-0.2583
40.312995,-0.1909
40.322971,0.0429
40.333095,0.2983
40.343231,0.4438
40.35334,0.5076
40.363628,0.5112
40.373744,0.5374
40.383899,0.5378
40.394035,0.5047
40.40417,0.3413
40.414218,-0.2349
40.424148,-0.4835
40.434112,-0.6186
40.444076,-0.7372
40.454006,-0.7771
40.463947,-0.7389
40.473888,-0.6462
40.483806,-0.5483
40.493759,-0.4499
40.503684,-0.3594
40.513607,-0.2947
40.523555,-0.2594
40.5335,-0.2675
40.543476,-0.2854
40.553417,-0.285
40.563369,-0.2622
40.571758,-0.2166
40.58171,-0.1372
40.591701,-0.0418
40.601631,-0.0069
40.611732,0.0037
40.621891,0.0002
40.631824,-0.0289
40.641792,-0.0555
40.651737,-0.0832
40.661712,-0.1038
40.671684,-0.1118
40.681652,-0.1552
40.691631,-0.1605
40.701602,-0.1967
40.711555,-0.2802
40.721496,-0.3009
40.729877,-0.3661
40.739849,-0.4952
40.749805,-0.5945
40.759727,-0.533
40.769687,-0.4961
40.779628,-0.4774
40.789573,-0.3162
40.799571,-0.1791
40.809524,-0.0787
40.819461,-0.2376
40.829414,-0.4283
40.839336,-0.4946
40.847743,-0.5371
40.857704,-0.4524
40.867652,-0.2874
40.877609,-0.1258
40.887542,-0.1146
40.897506,-0.1874
40.907424,-0.3416
40.917373,-0.4638
40.927322,-0.4531
40.937278,-0.3767
40.947269,-0.3444
40.95565,-0.296
40.965595,-0.2645
40.975532,-0.2424
40.985546,0.105
40.995685,0.4437
41.005836,0.5942
41.015953,0.6567
41.026256,0.6632
41.036365,0.6228
41.04647,0.5302
41.056625,0.3704
41.066768,0.0269
41.076679,-0.331
41.086624,-0.4787
41.09658,-0.621
41.106548,-0.6642
41.116504,-0.6664
41.126457,-0.6361
41.136409,-0.6342
41.146347,-0.5988
41.156349,-0.5636
41.166313,-0.5167
41.17628,-0.3786
41.186233,-0.2643
41.196212,-0.202
41.206199,-0.1349
41.216175,-0.1241
41.226165,-0.1145
41.236141,-0.1021
41.246101,-0.0797
41.256145,0.023
41.266284,0.0651
41.276439,0.0592
41.28654,0.051
41.296607,-0.008
41.306583,-0.1283
41.316547,-0.2111
41.326534,-0.2854
41.33649,-0.2989
41.346424,-0.2693
41.356395,-0.2873
41.366344,-0.2989
41.376296,-0.2696
41.38626,-0.2514
41.394645,-0.2959
41.404605,-0.3706
41.414524,-0.4513
41.42448,-0.4966
41.434421,-0.5086
41.444358,-0.4037
41.454292,-0.2708
41.464252,-0.0899
41.47422,-0.0108
41.484146,-0.0471
41.494094,-0.1222
41.502452,-0.1974
41.512435,-0.3368
41.522399,-0.4094
41.532344,-0.3299
41.542297,-0.2175
41.552253,-0.0616
41.562305,0.0271
41.57246,0.0301
41.582588,0.0438
41.592708,0.1175
41.603027,0.0947
41.613204,0.0105
41.623149,-0.1365
41.633106,-0.3082
41.643035,-0.2473
41.65303,0.0808
41.663169,0.4331
41.673278,0.5898
41.68338,0.6584
41.693557,0.6483
41.70367,0.5741
41.713832,0.4133
41.723979,0.0515
41.733882,-0.366
41.743816,-0.5006
41.753742,-0.5874
41.763702,-0.631
41.773635,-0.6104
41.783542,-0.5724
41.793483,-0.4863
41.803363,-0.4241
41.813335,-0.3545
41.823265,-0.3116
41.833217,-0.3064
41.843154,-0.3383
41.853096,-0.3333
41.863059,-0.3118
41.873008,-0.2683
41.882953,-0.1918
41.891326,-0.1358
41.901294,-0.0843
41.911235,-0.0325
41.921405,0.0374
41.931552,0.0563
41.941692,0.0483
41.951797,0.0099
41.96173,-0.0618
41.971698,-0.138
41.981639,-0.1718
41.991607,-0.2593
42.00156,-0.2679
42.011493,-0.293
42.021476,-0.3996
42.031421,-0.4789
42.041366,-0.5258
42.051292,-0.5416
42.061225,-0.5086
42.071201,-0.4318
42.081134,-0.3363
42.089523,-0.3522
42.09946,-0.3547
42.109386,-0.3213
42.119365,-0.2455
42.129314,-0.1889
42.139266,-0.1763
42.149227,-0.1723
42.159156,-0.1439
42.169136,-0.1519
42.179092,-0.1804
42.189029,-0.1523
42.198966,-0.0815
42.207332,-0.0456
42.217262,-0.0595
42.22726,-0.0487
42.237197,-0.1065
42.247146,-0.1349
42.257087,-0.406
42.267002,-0.5258
42.276985,-0.482
42.286907,-0.4692
42.296855,-0.3098
42.305233,-0.071
42.31533,0.1712
42.325473,0.3894
42.335586,0.5705
42.345706,0.6695
42.355819,0.6822
42.36613,0.6576
42.376285,0.5745
42.386421,0.4236
42.396564,0.0702
42.406478,-0.3101
42.416412,-0.4431
42.42641,-0.5578
42.436363,-0.6231
42.446323,-0.669
42.456287,-0.6344
42.466217,-0.6082
42.4762,-0.5298
42.486145,-0.4606
42.496078,-0.4194
42.506019,-0.4142
42.515956,-0.3828
42.525943,-0.3282
42.535892,-0.2668
42.545864,-0.2273
42.555816,-0.132
42.565788,-0.0283
42.575923,0.0448
42.586074,0.031
42.596225,0.0082
42.606178,-0.0442
42.616138,-0.0718
42.626129,-0.054
42.636077,-0.0583
42.646034,-0.1223
42.656009,-0.1757
42.665946,-0.2505
42.67596,-0.2759
42.685932,-0.2343
42.695919,-0.2559
42.70586,-0.4158
42.715782,-0.4874
42.724166,-0.498
42.734115,-0.5911
42.744075,-0.6223
42.75402,-0.5291
42.76395,-0.446
42.773887,-0.2674
42.783878,-0.1729
42.793823,-0.078
42.803874,0.0541
42.814006,0.1612
42.824119,0.2313
42.83448,0.2152
42.844615,0.1682
42.854759,0.0322
42.8647,-0.122
42.874656,-0.2043
42.884643,-0.2783
42.894611,-0.3156
42.90459,-0.3104
42.914524,-0.3485
42.924457,-0.2823
42.934467,-0.1952
42.944419,-0.1263
42.954368,-0.0977
42.964282,-0.1225
42.972675,-0.1563
42.982681,-0.0296
42.992824,0.1962
43.002952,0.3162
43.013057,0.4113
43.02317,0.455
43.033313,0.4805
43.043476,0.4586
43.053611,0.3541
43.063758,0.0549
43.073696,-0.386
43.083663,-0.5584
43.093593,-0.7015
43.103527,-0.7591
43.113464,-0.7202
43.12339,-0.6538
43.13335,-0.5488
43.143299,-0.4845
43.153244,-0.4525
43.1632,-0.4275
43.173145,-0.3664
43.183139,-0.3309
43.193103,-0.2476
43.203041,-0.1675
43.212978,-0.1144
43.222938,-0.0741
43.23291,-0.084
43.242862,-0.0794
43.252822,-0.0705
43.261207,-0.0199
43.271297,0.0472
43.281471,0.0834
43.291797,0.0933
43.301925,0.0826
43.312049,0.0256
43.322059,-0.0566
43.332046,-0.1623
43.342006,-0.2563
43.351963,-0.3897
43.361915,-0.3973
43.371879,-0.2973
43.38187,-0.1923
43.391807,-0.0971
43.401771,-0.0081
43.411872,0.0272
43.421962,-0.0176
43.431953,-0.1428
43.441909,-0.222
43.451847,-0.3486
43.461791,-0.5432
43.47174,-0.5502
43.483268,-0.5511
43.493232,-0.6404
43.503177,-0.6001
43.513103,-0.5756
43.52304,-0.486
43.532997,-0.4226
43.542934,-0.4293
43.552898,-0.4603
43.562839,-0.5531
43.572795,-0.635
43.582759,-0.8267
43.592708,-0.96
43.60263,-0.8809
43.612564,-0.3984
43.622592,0.1143
43.632751,0.4039
43.642852,0.5256
43.652988,0.5745
43.663105,0.6341
43.673221,0.6915
43.683547,0.7094
43.693649,0.6756
43.703769,0.5632
43.713882,0.228
43.723865,-0.307
43.733829,-0.3948
43.74377,-0.4827
43.753715,-0.5394
43.763656,-0.5651
43.773616,-0.5737
43.783588,-0.5532
43.79354,-0.4959
43.803443,-0.4276
43.813373,-0.3746
43.823326,-0.3105
43.833278,-0.2485
43.843261,-0.1912
43.853214,-0.1723
43.863197,-0.1902
43.873138,-0.2282
43.883087,-0.2278
43.89307,-0.1796
43.903015,-0.0634
43.913112,0.0753
43.923309,0.1159
43.933456,0.0799
43.943641,0.0207
43.953601,-0.0506
43.963558,-0.0826
43.973506,-0.0844
43.983448,-0.0247
43.993442,-0.0052
44.00341,-0.0169
44.013366,-0.0537
44.023319,-0.0928
44.033283,-0.1377
44.04327,-0.1829
44.053215,-0.4471
44.061607,-0.7789
44.071533,-1.0
44.081447,-1.0
44.091365,-1.0
44.101322,-1.0
44.111236,-1.0
44.12115,-1.0
44.131072,-1.0
44.140995,-0.862
44.149387,-0.7168
44.159347,-0.4927
44.169296,-0.2378
44.179363,0.0565
44.189476,0.2295
44.199825,0.2397
44.20996,0.247
44.220077,0.3043
44.230178,0.3587
44.240303,0.4423
44.250484,0.4827
44.260616,0.4999
44.270732,0.5075
44.280864,0.5269
44.290977,0.5584
44.301132,0.5908
44.311248,0.5902
44.321372,0.5734
44.331512,0.5397
44.341651,0.4839
44.351829,0.3705
44.36198,0.1507
44.373531,-0.319
44.383483,-0.4567
44.393424,-0.5727
44.403411,-0.6172
44.41336,-0.6244
44.423313,-0.592
44.433265,-0.5432
44.443237,-0.4873
44.453235,-0.4305
44.463184,-0.3975
44.47311,-0.4072
44.483036,-0.4584
44.492942,-0.4458
44.502895,-0.4122
44.512828,-0.3596
44.522773,-0.3094
44.532703,-0.3217
44.542648,-0.3074
44.552616,-0.3718
44.562568,-0.4459
44.570938,-0.4533
44.580856,-0.4288
44.590805,-0.3829
44.600772,-0.3063
44.610725,-0.2253
44.620666,-0.1725
44.63063,-0.0829
44.640575,-0.0019
44.650707,0.0825
44.660812,0.1389
44.670925,0.1588
44.681247,0.1527
44.691379,0.1397
44.701545,0.1204
44.7117,0.0621
44.721847,0.0025
44.731792,-0.0668
44.741767,-0.126
44.751758,-0.1719
44.76173,-0.1316
44.77172,-0.0735
44.781681,-0.0036
44.791641,-0.0339
44.801651,-0.0985
44.811614,-0.139
44.821563,-0.1642
44.831535,-0.2578
44.841495,-0.2659
44.851493,-0.2356
44.861457,-0.1347
44.871406,-0.0664
44.881462,0.0286
44.891464,-0.0782
44.901435,-0.3605
44.911384,-0.4584
44.921333,-0.5193
44.929729,-0.3566
44.939785,0.1526
44.949916,0.4826
44.960067,0.5954
44.970172,0.6695
44.980281,0.6992
44.990577,0.6767
45.000682,0.6223
45.010818,0.49
45.020893,-0.1626
45.03083,-0.429
45.04076,-0.5577
45.05067,-0.6211
45.060626,-0.6013
45.07056,-0.5626
45.080474,-0.4797
45.090393,-0.3971
45.100315,-0.351
45.110286,-0.2886
45.120227,-0.2544
45.13018,-0.2566
45.140117,-0.2802
45.150054,-0.3227
45.160041,-0.3234
45.169998,-0.308
45.179935,-0.2692
45.18988,-0.2256
45.199813,-0.169
45.208187,-0.1463
45.218196,-0.144
45.22816,-0.1432
45.238117,-0.1257
45.248077,-0.1902
45.258022,-0.37
45.267986,-0.4218
45.277942,-0.4577
45.287906,-0.496
45.297843,-0.4825
45.307785,-0.5175
45.317756,-0.5087
45.326122,-0.5136
45.336074,-0.6625
45.346015,-0.7876
45.355957,-0.6758
45.365924,-0.5656
45.375881,-0.4063
45.385833,-0.3107
45.395759,-0.1602
45.405712,-0.0101
45.415901,0.0215
45.426052,0.0531
45.436103,-0.0373
45.446048,-0.1012
45.456012,-0.1849
45.465999,-0.1326
45.475967,-0.1648
45.485912,-0.1577
45.495849,-0.0952
45.504219,-0.0459
45.51416,-0.041
45.524143,-0.0964
45.534107,-0.0987
45.544048,-0.1403
45.554004,-0.2441
45.563949,-0.2596
45.573944,-0.1264
45.583938,0.0294
45.5941,0.07
45.604225,0.0259
45.614368,0.0641
45.624542,0.0437
45.634693,0.2976
45.644794,0.5583
45.654911,0.722
45.665039,0.7962
45.67538,0.8148
45.685527,0.7697
45.695804,0.6799
45.706073,0.5699
45.716346,0.4446
45.727352,0.3134
45.739261,0.158
45.749496,0.0515
45.76123,-0.0498
45.771274,-0.1015
45.782062,-0.1354
45.793746,-0.1618
45.80384,-0.175
45.813919,-0.1836
45.824047,-0.1892
45.834854,-0.1929
45.846569,-0.1958
45.856658,-0.1973
45.866752,-0.1982
45.876865,-0.1988
45.887645,-0.1992
45.899337,-0.1995
45.909431,-0.1997
45.919528,-0.1998
45.929615,-0.1999
45.940414,-0.1999
45.952106,-0.1999
45.962223,-0.2
45.972343,-0.2
45.98246,-0.2
45.993274,-0.2
46.005012,-0.2
46.015151,-0.2
46.025276,-0.2
46.035408,-0.2
46.046218,-0.2
46.057975,-0.2
46.067916,-0.1724
46.077869,-0.1751
46.087833,-0.1771
46.097824,-0.1783
46.107795,-0.1804
46.117748,-0.1855
46.127727,-0.1884
46.137702,-0.1914
46.147712,-0.1934
46.157691,-0.195
46.167682,-0.1954
46.177688,-0.1968
46.187694,-0.197
46.197723,-0.1952
46.207729,-0.1947
46.217716,-0.1956
46.227729,-0.1971
46.237716,-0.1982
46.247714,-0.2743
46.257694,-0.3447
46.267658,-0.2805
46.277599,-0.0278
46.28775,0.1679
46.297924,0.2662
46.308109,0.2014
46.31826,0.0604
46.328277,-0.0625
46.338249,-0.0624
46.348354,0.1093
46.358482,0.3559
46.368602,0.5144
46.37873,0.6046
46.389022,0.4454
46.400032,0.3142
46.411987,0.1587
46.42395,0.0286
46.434066,-0.0494
46.444114,-0.1012
46.454872,-0.1352
46.466533,-0.1617
46.476604,-0.1749
46.486663,-0.1835
46.496715,-0.1892
46.507499,-0.1929
46.519149,-0.1958
46.52922,-0.1973
46.539314,-0.1982
46.549423,-0.1988
46.56023,-0.1992
46.571918,-0.1995
46.582012,-0.1997
46.592105,-0.1998
46.602172,-0.1999
46.612957,-0.1999
46.624652,-0.1999
46.634746,-0.2
46.644844,-0.2
46.654937,-0.2
46.665687,-0.2
46.677391,-0.2
46.687488,-0.2
46.697566,-0.2
46.70766,-0.2
46.718456,-0.2
46.730209,-0.2
46.740337,-0.2
46.750473,-0.2
46.760623,-0.2
46.773075,-0.2
46.784847,-0.2
46.795005,-0.2
46.805122,-0.2
46.815196,-0.1651
46.825206,-0.1709
46.835163,-0.1767
46.845142,-0.1794
46.855117,-0.1827
46.865093,-0.1856
46.875091,-0.1884
46.885066,-0.1931
46.895046,-0.1957
46.905033,-0.196
46.915004,-0.1964
46.925018,-0.1957
46.935009,-0.1958
46.944999,-0.1952
46.954986,-0.1962
46.964996,-0.1979
46.974998,-0.1991
46.984954,-0.2489
46.994911,-0.3026
47.004867,-0.3059
47.014827,-0.2574
47.024829,-0.1125
47.034912,0.0273
47.045078,0.1226
47.055267,0.0902
47.065391,0.1008
47.075557,0.1999
47.085704,0.3384
47.095821,0.4588
47.105934,0.5835
47.11605,0.6699
47.12622,0.7074
47.136356,0.6845
47.146495,0.5668
47.156654,0.1163
47.166603,-0.3923
47.176567,-0.4757
47.186515,-0.5701
47.196472,-0.613
47.206409,-0.6266
47.216327,-0.5972
47.226287,-0.5569
47.236232,-0.4986
47.246154,-0.4382
47.256095,-0.3701
47.266021,-0.3204
47.27597,-0.2836
47.285923,-0.258
47.295886,-0.2276
47.305847,-0.1983
47.315788,-0.1476
47.325778,-0.0962
47.335727,-0.0622
47.345676,-0.0486
47.355617,-0.0524
47.365562,-0.0673
47.375545,-0.1006
47.385486,-0.1263
47.395454,-0.1299
47.405441,-0.1369
47.415409,-0.1426
47.425365,-0.1623
47.433792,-0.1694
47.443756,-0.1552
47.453697,-0.2318
47.463661,-0.2863
47.473628,-0.1984
47.483627,-0.2845
47.493576,-0.4245
47.50352,-0.5124
47.513446,-0.5576
47.523391,-0.4372
47.533386,-0.3411
47.543346,-0.2938
47.553306,-0.174
47.561683,-0.0908
47.57164,-0.048
47.581607,-0.0801
47.59156,-0.1802
47.601509,-0.2275
47.611457,-0.2934
47.621414,-0.2186
47.631397,-0.1489
47.64146,0.0407
47.651588,0.1506
47.661705,0.1983
47.672004,0.2436
47.68214,0.2071
47.692276,0.0975
47.702274,-0.1432
47.712203,-0.3378
47.722141,-0.5024
47.732097,-0.4741
47.742038,-0.4495
47.751998,-0.2876
47.761955,-0.1398
47.771915,-0.0872
47.781867,-0.0813
47.791923,0.0007
47.802059,0.1876
47.812145,0.3745
47.822254,0.4924
47.832363,0.5285
47.842582,0.4681
47.852729,0.2937
47.862823,-0.1403
47.872776,-0.333
47.882728,-0.3853
47.892707,-0.3941
47.902637,-0.3949
47.912582,-0.4165
47.922538,-0.4569
47.932468,-0.4764
47.942436,-0.4439
47.952365,-0.4001
47.962284,-0.3476
47.970661,-0.2928
47.980602,-0.2426
47.990577,-0.1742
48.00053,-0.1354
48.010475,-0.1465
48.020435,-0.2183
48.03038,-0.3456
48.040332,-0.1933
48.050266,-0.0577
48.060375,0.2199
48.070487,0.3559
48.080791,0.3791
48.090911,0.364
48.101043,0.2815
48.11116,0.0815
48.121158,-0.1362
48.131107,-0.1621
48.14109,-0.2142
48.151046,-0.2606
48.160991,-0.2945
48.170932,-0.4124
48.180877,-0.4074
48.190849,-0.3675
48.200794,-0.3033
48.210731,-0.2622
48.220687,-0.25
48.229061,-0.2602
48.238983,-0.3363
48.248962,-0.3402
48.258895,-0.3108
48.26884,-0.2857
48.278774,-0.2252
48.288726,-0.2228
48.298717,-0.2306
48.308681,-0.1807
48.318614,-0.1494
48.328552,-0.0454
48.337009,0.026
48.347171,0.0987
48.357364,0.0699
48.367454,-0.0057
48.37741,-0.1165
48.387348,-0.3129
48.397338,-0.5384
48.407264,-0.672
48.417209,-0.7171
48.427158,-0.5867
48.437099,-0.4581
48.447078,-0.3338
48.457038,-0.2556
48.466976,-0.1094
48.476943,-0.0097
48.487098,0.1122
48.497261,0.2584
48.507377,0.4313
48.517471,0.5567
48.527774,0.5853
48.537891,0.5603
48.548042,0.4896
48.558174,0.3502
48.568332,0.0836
48.578262,-0.2722
48.588207,-0.4
48.598171,-0.5408
48.608104,-0.6352
48.618053,-0.6894
48.628013,-0.6508
48.637943,-0.556
48.647903,-0.4716
48.657817,-0.4109
48.667751,-0.3606
48.67768,-0.3442
48.687618,-0.3488
48.697605,-0.3486
48.707534,-0.2901
48.717491,-0.2048
48.727439,-0.139
48.735809,-0.0979
48.74578,-0.0747
48.755741,-0.0507
48.765735,0.0163
48.775878,0.0697
48.786048,0.0823
48.796192,0.0303
48.806205,-0.0431
48.81615,-0.1031
48.826095,-0.1728
48.836032,-0.283
48.845993,-0.3615
48.855941,-0.4147
48.865879,-0.4206
48.87582,-0.3844
48.885738,-0.3994
48.895706,-0.4185
48.907257,-0.514
48.917179,-0.5417
48.927104,-0.5218
48.937038,-0.5111
48.946975,-0.4821
48.956951,-0.4035
48.966899,-0.3341
48.976844,-0.2407
48.986793,-0.1879
48.996734,-0.1404
49.006694,-0.1373
49.016632,-0.1501
49.026573,-0.208
49.036502,-0.2193
49.04644,-0.174
49.056415,-0.1046
49.066379,-0.0734
49.076328,-0.0667
49.086284,-0.0294
49.096229,-0.094
49.104625,-0.1879
49.114585,-0.1981
49.124526,-0.2131
49.134494,-0.3714
49.144439,-0.3397
49.154418,-0.236
49.16447,0.1341
49.174606,0.3178
49.184722,0.4191
49.194847,0.526
49.20499,0.5877
49.215103,0.6379
49.225223,0.6675
49.235347,0.6838
49.245647,0.6803
49.25579,0.5968
49.265922,0.2546
49.275901,-0.3947
49.285839,-0.4671
49.295783,-0.5704
49.305755,-0.5877
49.315689,-0.5666
49.325626,-0.5009
49.335567,-0.4384
49.345542,-0.3931
49.355522,-0.3694
49.365474,-0.3815
49.375408,-0.3959
49.385341,-0.4044
49.395267,-0.3627
49.405242,-0.3118
49.415187,-0.2703
49.42514,-0.2093
49.435081,-0.1182
49.44503,-0.0468
49.453414,-0.0189
49.463573,0.0066
49.473663,0.0006
49.48365,-0.0282
49.493602,-0.0503
49.503543,-0.0708
49.513538,-0.0393
49.523612,0.0276
49.533752,0.063
49.543888,0.051
49.553974,-0.0138
49.563972,-0.1342
49.573932,-0.2841
49.583881,-0.4381
49.593826,-0.527
49.603775,-0.5414
49.613761,-0.5384
49.623748,-0.5277
49.633697,-0.574
49.643634,-0.6123
49.653568,-0.6068
49.663528,-0.5208
49.673473,-0.3647
49.683403,-0.2035
49.693355,-0.0685
49.701831,0.0391
49.711994,0.0424
49.722057,-0.0435
49.732025,-0.118
49.741996,-0.1481
49.751956,-0.181
49.761936,-0.2509
49.771896,-0.2656
49.781837,-0.2887
49.791786,-0.2919
49.801746,-0.2389
49.811737,-0.2531
49.821693,-0.3027
49.831634,-0.3443
49.841587,-0.3656
49.851535,-0.2382
49.86148,-0.1501
49.869911,-0.0561
49.880035,0.1394
49.890155,0.3693
49.900276,0.5432
49.910388,0.634
49.920715,0.6467
49.930828,0.6003
49.941089,0.4399
49.951358,0.3087
49.961631,0.1831
49.972644,0.0726
49.98447,-0.0357
49.99612,-0.103
50.006168,-0.1363
50.016223,-0.1582
50.027023,-0.1726
50.03712,-0.182
50.047214,-0.1882
50.058921,-0.193
50.069023,-0.1954
50.079837,-0.197
50.09156,-0.1982
50.101673,-0.1988
50.111793,-0.1992
50.121906,-0.1995
50.132736,-0.1997
50.144481,-0.1998
50.154567,-0.1999
50.164669,-0.1999
50.174766,-0.1999
50.185558,-0.2
50.197288,-0.2
50.207424,-0.2
50.217548,-0.2
50.227684,-0.2
50.238491,-0.2
50.250217,-0.2
50.26033,-0.2
50.270446,-0.2
50.280563,-0.2
50.2929,-0.1729
50.302848,-0.179
50.312808,-0.1834
50.322776,-0.1873
50.332748,-0.1902
50.343418,-0.1951
50.354984,-0.1968
50.364959,-0.1955
50.374935,-0.1959
50.38491,-0.1933
50.394912,-0.1898
50.404872,-0.1883
50.414844,-0.1874
50.424823,-0.1876
50.434787,-0.1878
50.444808,-0.1897
50.454792,-0.1927
50.464775,-0.1948
50.474769,-0.1977
50.484752,-0.2027
50.494731,-0.394
50.504676,-0.5435
50.51464,-0.5506
50.524585,-0.4327
50.534538,-0.2016
50.54462,0.1477
50.554744,0.3655
50.564861,0.5368
50.575012,0.6159
50.585182,0.6105
50.595359,0.5213
50.605522,0.3046
50.615562,-0.2441
50.625526,-0.3656
50.635459,-0.4593
50.64542,-0.5116
50.655384,-0.544
50.665325,-0.5404
50.675258,-0.5081
50.685188,-0.4593
50.69514,-0.4262
50.705085,-0.3839
50.715011,-0.3365
50.724971,-0.2953
50.734924,-0.2611
50.744941,-0.2204
50.754878,-0.1898
50.764831,-0.1524
50.774791,-0.1251
50.783187,-0.1
50.793132,-0.0798
50.803123,-0.0943
50.813091,-0.0926
50.82304,-0.0932
50.833,-0.1144
50.842906,-0.1239
50.852886,-0.1147
50.862827,-0.1067
50.872791,-0.1036
50.882743,-0.1193
50.892692,-0.164
50.9011,-0.2039
50.911037,-0.4164
50.920959,-0.59
50.930892,-0.6309
50.940811,-0.6723
50.950786,-0.6796
50.96072,-0.6121
50.970661,-0.5147
50.98059,-0.3991
50.99052,-0.2317
50.998912,-0.0471
51.009056,0.0457
51.019184,0.0394
51.029235,-0.053
51.039173,-0.2063
51.049121,-0.3196
51.059097,-0.2857
51.069038,-0.1598
51.078968,-0.1021
51.088901,-0.1412
51.098823,-0.1207
51.108791,-0.0506
51.11874,-0.0439
51.128715,-0.0591
51.138664,-0.06
51.148601,-0.074
51.157001,-0.0444
51.167091,0.0939
51.177207,0.3377
51.187328,0.5266
51.197456,0.6659
51.207622,0.7382
51.217758,0.7898
51.227905,0.8088
51.238716,0.7887
51.248836,0.6804
51.258998,0.2724
51.268943,-0.3634
51.278884,-0.4564
51.28881,-0.5479
51.298755,-0.5967
51.308731,-0.5937
51.318679,-0.5592
51.328624,-0.4961
51.338554,-0.4374
51.348464,-0.3902
51.358425,-0.337
51.368366,-0.295
51.378322,-0.2675
51.388286,-0.2509
51.398235,-0.2252
51.408218,-0.1878
51.418174,-0.1573
51.428138,-0.1289
51.438076,-0.1055
51.448036,-0.1026
51.458011,-0.108
51.467971,-0.1363
51.477931,-0.1512
51.487915,-0.1338
51.497886,-0.1156
51.507892,-0.1015
51.517848,-0.1032
51.527786,-0.1216
51.53775,-0.157
51.547706,-0.1949
51.557693,-0.3844
51.567642,-0.5389
51.577571,-0.6189
51.585952,-0.6372
51.595882,-0.616
51.605819,-0.5508
51.615787,-0.4379
51.625751,-0.301
51.635684,-0.2282
51.645648,-0.1826
51.655593,-0.1279
51.665576,-0.1036
51.675529,-0.1274
51.685466,-0.151
51.693847,-0.1058
51.703796,-0.1008
51.713787,-0.0777
51.723743,-0.0406
51.733707,-0.0897
51.743652,-0.2524
51.753608,-0.3398
51.76358,-0.4752
51.773525,-0.6357
51.783489,-0.6587
51.793441,-0.5354
51.803382,-0.1323
51.811916,0.2233
51.822097,0.4592
51.832218,0.5855
51.842346,0.6565
51.852474,0.69
51.862583,0.7669
51.872745,0.8196
51.883579,0.8362
51.893699,0.7964
51.903816,0.653
51.915462,-0.3988
51.92543,-0.4527
51.935379,-0.5556
51.945339,-0.6116
51.955295,-0.5897
51.965267,-0.5367
51.975238,-0.4734
51.985187,-0.4269
51.995113,-0.3774
52.005062,-0.3346
52.014999,-0.3045
52.024982,-0.2749
52.034946,-0.2456
52.044891,-0.2354
52.05484,-0.213
52.064773,-0.1843
52.074748,-0.1609
52.08469,-0.1112
52.094638,-0.088
52.104579,-0.0907
52.114509,-0.0925
52.122943,-0.1159
52.132911,-0.1186
